university_id,program_id,student_gre,student_gpa,years_experience_pre_degree,salary,graduation_year,job_sector,record_id
56,229,276.0,2.13,1,77641,2022,Government,8637
56,229,312.0,2.24,1,103999,2016,Government,8638
56,229,340.0,,6,48307,2015,Education,8639
56,229,297.0,2.79,6,82179,2020,Finance,8640
56,229,,2.26,5,123570,2016,Non-profit,8641
56,230,285.0,3.38,4,62794,2018,Finance,8642
56,230,268.0,3.88,7,98313,2022,Finance,8643
56,230,334.0,3.34,9,91729,2021,Non-profit,8644
56,230,282.0,2.25,5,119476,2018,Education,8645
56,230,305.0,2.13,3,119388,2019,Non-profit,8646
56,230,340.0,2.46,2,137409,2018,Education,8647
56,230,322.0,3.07,9,105510,2017,Government,8648
56,230,181.0,4.53,3,141167,2019,Healthcare,8649
56,230,340.0,4.0,9,103451,2021,Technology,8650
56,230,,2.74,8,122241,2015,Education,8651
56,230,335.0,3.48,10,80784,2020,Government,8652
56,230,229.0,,7,77158,2019,Non-profit,8653
56,230,260.0,,2,36097,2023,Healthcare,8654
56,230,120.0,4.79,7,114165,2017,Government,8655
56,230,333.0,2.69,7,40237,2021,Finance,8656
56,230,335.0,2.04,10,132528,2019,Technology,8657
56,230,283.0,3.45,8,114712,2016,Government,8658
56,230,335.0,3.21,4,115931,2019,Technology,8659
56,230,301.0,2.88,4,68337,2019,Technology,8660
56,230,275.0,3.9,6,45259,2023,Healthcare,8661
56,230,265.0,2.22,2,41412,2023,Government,8662
56,230,297.0,2.37,6,121747,2020,Technology,8663
56,230,291.0,3.89,2,123714,2019,Finance,8664
56,230,173.0,4.6,9,104903,2018,Education,8665
56,230,298.0,,7,113154,2019,Education,8666
56,230,304.0,2.53,9,60826,2021,Healthcare,8667
56,230,278.0,3.9,9,60377,2015,Finance,8668
56,230,136.0,4.71,1,53325,2018,Government,8669
56,230,275.0,3.36,7,94802,2017,Finance,8670
56,230,305.0,3.34,6,127741,2023,Finance,8671
56,231,308.0,3.21,1,118331,2022,Non-profit,8672
56,231,141.0,4.89,10,65832,2020,Government,8673
56,231,288.0,2.73,1,102087,2023,Non-profit,8674
56,231,,2.53,1,43472,2019,Education,8675
56,231,309.0,3.05,7,59921,2019,Education,8676
56,231,,3.37,7,119798,2022,Education,8677
56,231,296.0,2.79,4,137994,2017,Technology,8678
56,231,306.0,2.86,4,94070,2017,Healthcare,8679
56,231,331.0,3.22,6,83672,2021,Government,8680
56,231,302.0,3.92,10,93477,2021,Government,8681
56,231,325.0,3.31,2,129053,2018,Government,8682
56,231,306.0,2.95,3,39228,2020,Education,8683
56,231,321.0,3.91,0,43804,2015,Education,8684
56,231,314.0,3.28,5,99265,2023,Healthcare,8685
56,231,290.0,2.06,10,70075,2015,Government,8686
56,231,337.0,2.27,9,57153,2022,Education,8687
56,231,276.0,3.36,0,124363,2017,Finance,8688
56,231,290.0,2.97,7,130051,2016,Government,8689
56,231,,3.03,7,131860,2021,Government,8690
56,231,273.0,3.02,0,128806,2023,Education,8691
56,231,307.0,3.08,8,53302,2018,Healthcare,8692
56,231,274.0,3.61,8,54233,2022,Government,8693
56,231,310.0,3.69,5,123620,2017,Government,8694
56,231,340.0,4.0,2,147819,2018,Finance,8695
56,231,287.0,3.96,2,68627,2021,Education,8696
56,231,294.0,,2,30984,2023,Government,8697
56,231,279.0,2.85,1,63254,2021,Government,8698
56,231,297.0,3.4,5,89607,2015,Healthcare,8699
56,231,273.0,3.11,4,88754,2023,Technology,8700
56,231,263.0,,8,116815,2019,Healthcare,8701
56,231,285.0,3.62,10,51771,2022,Government,8702
56,231,290.0,3.88,4,128544,2016,Technology,8703
56,231,302.0,3.12,2,31564,2019,Finance,8704
56,231,326.0,2.38,2,41460,2015,Healthcare,8705
56,231,284.0,3.99,3,59543,2015,Healthcare,8706
56,231,305.0,2.88,5,76695,2015,Government,8707
56,231,337.0,3.21,5,52550,2023,Government,8708
56,231,260.0,3.33,2,127673,2015,Non-profit,8709
56,231,302.0,2.21,8,137896,2018,Education,8710
56,231,304.0,2.32,10,133855,2021,Finance,8711
56,231,340.0,4.0,7,35204,2023,Non-profit,8712
56,231,297.0,,0,36806,2016,Education,8713
56,232,325.0,3.47,0,106404,2018,Non-profit,8714
56,232,273.0,3.67,8,117881,2016,Healthcare,8715
56,232,340.0,4.0,8,55270,2021,Finance,8716
56,232,196.0,4.17,4,54997,2020,Technology,8717
56,232,336.0,3.86,0,70372,2019,Technology,8718
56,232,302.0,3.06,8,107872,2021,Healthcare,8719
56,232,321.0,2.85,10,69737,2021,Healthcare,8720
56,232,188.0,4.97,1,103605,2015,Non-profit,8721
56,232,,4.0,5,124689,2017,Healthcare,8722
56,232,309.0,2.05,4,55261,2016,Government,8723
56,232,325.0,2.83,6,127269,2019,Non-profit,8724
56,232,289.0,2.63,8,104198,2022,Finance,8725
56,232,270.0,,3,123089,2023,Healthcare,8726
56,232,326.0,3.16,0,145677,2020,Education,8727
56,232,334.0,,5,104352,2019,Non-profit,8728
56,232,,,10,95515,2020,Finance,8729
56,232,289.0,2.28,4,88128,2017,Non-profit,8730
56,232,264.0,,4,118726,2020,Healthcare,8731
56,232,333.0,2.39,1,137972,2016,Technology,8732
56,232,326.0,,2,43729,2019,Finance,8733
56,232,261.0,,4,117313,2015,Education,8734
56,232,336.0,2.47,9,129236,2017,Education,8735
56,232,335.0,3.36,9,43629,2019,Education,8736
56,232,281.0,3.49,0,115216,2018,Healthcare,8737
56,232,310.0,2.12,3,96729,2022,Healthcare,8738
56,232,338.0,2.54,7,64022,2015,Non-profit,8739
56,232,329.0,,2,94060,2023,Healthcare,8740
56,232,265.0,3.33,7,127824,2017,Non-profit,8741
56,232,273.0,2.65,10,56699,2020,Technology,8742
56,232,340.0,2.81,1,34958,2016,Government,8743
56,232,288.0,2.67,5,56741,2022,Healthcare,8744
56,232,288.0,2.23,9,112009,2020,Technology,8745
56,232,340.0,4.0,8,89792,2021,Healthcare,8746
56,232,,3.59,7,47471,2020,Education,8747
56,232,277.0,,4,94429,2019,Healthcare,8748
56,232,335.0,3.85,0,44141,2015,Government,8749
56,232,181.0,4.99,4,77048,2015,Finance,8750
56,232,335.0,3.17,3,61295,2016,Non-profit,8751
56,232,322.0,2.24,8,92661,2022,Finance,8752
56,232,297.0,,2,80998,2015,Technology,8753
56,232,311.0,2.22,4,87924,2018,Non-profit,8754
56,232,274.0,2.72,0,124278,2016,Government,8755
56,232,295.0,2.12,3,60508,2022,Healthcare,8756
56,232,298.0,3.59,7,62206,2016,Finance,8757
56,232,330.0,3.76,2,142879,2015,Healthcare,8758
56,232,311.0,2.21,6,115870,2021,Technology,8759
57,233,312.0,2.73,10,133246,2019,Non-profit,8760
57,233,266.0,2.74,8,100690,2016,Healthcare,8761
57,233,,3.59,8,107952,2015,Government,8762
57,233,330.0,2.17,3,34202,2016,Education,8763
57,233,311.0,,3,113130,2015,Finance,8764
57,233,277.0,2.37,0,105864,2016,Technology,8765
57,233,330.0,2.54,4,47578,2022,Healthcare,8766
57,233,109.0,4.71,9,101072,2017,Healthcare,8767
57,233,330.0,2.53,1,75313,2022,Government,8768
57,233,,2.39,5,97441,2019,Healthcare,8769
57,233,124.0,,7,51035,2019,Government,8770
57,233,300.0,2.99,5,134319,2022,Finance,8771
57,233,336.0,3.9,10,54985,2023,Technology,8772
57,233,271.0,3.77,4,68803,2022,Government,8773
57,233,289.0,,8,56987,2022,Education,8774
57,233,331.0,2.09,10,65029,2019,Healthcare,8775
57,233,267.0,3.09,7,128858,2019,Non-profit,8776
57,233,334.0,,2,132192,2018,Finance,8777
57,233,275.0,3.21,5,120809,2022,Education,8778
57,233,294.0,3.38,3,107947,2019,Education,8779
57,233,296.0,2.29,3,118475,2019,Finance,8780
57,233,307.0,,4,128431,2016,Government,8781
57,233,336.0,3.21,3,42216,2016,Technology,8782
57,233,324.0,,6,127122,2020,Non-profit,8783
57,233,304.0,,9,124591,2022,Non-profit,8784
57,233,331.0,2.2,1,80588,2018,Non-profit,8785
57,233,274.0,3.51,2,132247,2023,Government,8786
57,234,273.0,2.11,3,95880,2023,Healthcare,8787
57,234,339.0,3.43,9,81452,2016,Government,8788
57,234,278.0,3.14,6,58305,2018,Healthcare,8789
57,234,291.0,2.15,3,106759,2021,Non-profit,8790
57,234,286.0,3.18,3,64280,2019,Healthcare,8791
57,234,294.0,2.16,1,119057,2022,Government,8792
57,234,284.0,2.0,0,84416,2020,Healthcare,8793
57,234,329.0,2.95,5,102765,2020,Government,8794
57,234,322.0,,1,32070,2019,Technology,8795
57,234,,3.25,9,116072,2023,Healthcare,8796
57,234,279.0,,6,78191,2021,Non-profit,8797
57,234,306.0,2.4,4,94735,2015,Non-profit,8798
57,234,340.0,4.0,1,141651,2015,Finance,8799
57,234,338.0,3.47,1,92837,2016,Non-profit,8800
57,234,287.0,3.94,3,45778,2018,Education,8801
57,234,315.0,2.76,3,37959,2015,Non-profit,8802
57,234,290.0,,8,60132,2017,Healthcare,8803
57,234,174.0,4.21,2,103318,2020,Government,8804
57,234,294.0,2.6,4,108383,2021,Technology,8805
57,234,269.0,2.35,10,89000,2021,Non-profit,8806
57,234,283.0,,3,149001,2023,Education,8807
57,234,304.0,3.69,0,117854,2016,Technology,8808
57,234,305.0,2.56,0,88971,2021,Government,8809
57,234,274.0,3.46,9,75412,2016,Technology,8810
57,234,320.0,2.86,0,63598,2021,Government,8811
57,234,260.0,3.03,7,50374,2020,Education,8812
57,234,,2.13,3,94198,2023,Finance,8813
57,234,273.0,2.21,8,109034,2022,Healthcare,8814
57,235,316.0,2.72,2,83305,2015,Technology,8815
57,235,311.0,3.34,0,135684,2016,Finance,8816
57,235,300.0,3.98,6,144158,2021,Government,8817
57,235,,2.26,7,133714,2019,Education,8818
57,235,309.0,2.55,7,77892,2019,Education,8819
57,235,329.0,2.12,0,74354,2015,Government,8820
57,235,294.0,2.01,3,43960,2019,Technology,8821
57,235,305.0,2.82,0,140257,2019,Technology,8822
57,235,269.0,3.8,6,132688,2018,Education,8823
57,235,265.0,3.28,5,79141,2020,Non-profit,8824
57,235,309.0,3.56,0,78652,2015,Government,8825
57,235,265.0,3.32,6,145087,2022,Finance,8826
57,235,295.0,3.57,10,99315,2016,Government,8827
57,235,303.0,2.21,5,72851,2020,Government,8828
57,235,274.0,2.13,3,129990,2023,Non-profit,8829
57,235,301.0,2.41,4,36741,2019,Non-profit,8830
57,235,302.0,3.46,4,69982,2015,Healthcare,8831
57,235,263.0,2.03,4,119101,2019,Technology,8832
57,235,338.0,2.72,9,64258,2023,Finance,8833
57,235,335.0,3.9,4,143948,2021,Government,8834
57,235,268.0,3.71,7,140285,2015,Healthcare,8835
57,235,333.0,2.41,9,49630,2022,Finance,8836
57,235,331.0,3.97,3,81905,2015,Healthcare,8837
57,235,,4.0,9,75546,2015,Non-profit,8838
57,235,268.0,2.37,0,94746,2022,Education,8839
57,235,333.0,3.38,10,57719,2017,Healthcare,8840
57,235,324.0,3.99,9,117981,2018,Healthcare,8841
57,235,332.0,3.58,6,80944,2021,Finance,8842
57,235,295.0,3.05,3,83501,2019,Technology,8843
57,235,276.0,3.02,8,89148,2020,Government,8844
57,235,284.0,2.96,4,43648,2019,Government,8845
57,235,275.0,2.75,6,123258,2016,Technology,8846
57,235,329.0,,2,94493,2016,Technology,8847
57,235,331.0,2.37,2,63055,2022,Government,8848
57,235,264.0,3.21,10,39232,2017,Education,8849
57,235,335.0,3.62,1,139432,2017,Non-profit,8850
57,235,267.0,2.66,0,133363,2021,Non-profit,8851
57,235,334.0,3.42,4,87005,2021,Education,8852
57,235,,3.22,9,105834,2023,Healthcare,8853
57,235,211.0,4.76,1,81259,2021,Government,8854
57,235,268.0,3.64,2,87639,2021,Technology,8855
57,235,310.0,3.68,10,70222,2016,Technology,8856
57,235,340.0,4.0,7,46589,2019,Education,8857
57,235,265.0,2.74,0,136023,2015,Non-profit,8858
58,236,261.0,3.29,7,113056,2022,Healthcare,8859
58,236,293.0,,2,32218,2019,Education,8860
58,236,340.0,4.0,6,100601,2017,Technology,8861
58,236,329.0,3.92,2,50306,2023,Government,8862
58,236,274.0,2.96,2,145373,2021,Technology,8863
58,236,,2.05,3,122738,2023,Technology,8864
58,236,,2.56,5,123260,2023,Healthcare,8865
58,236,318.0,,5,82787,2020,Technology,8866
58,236,,3.48,8,47840,2015,Government,8867
58,236,297.0,2.05,3,80033,2016,Non-profit,8868
58,236,293.0,2.8,6,58741,2021,Non-profit,8869
58,236,286.0,3.48,8,72906,2023,Government,8870
58,236,288.0,2.89,1,126713,2022,Finance,8871
58,236,329.0,3.96,9,90979,2021,Technology,8872
58,236,320.0,3.75,6,67333,2020,Government,8873
58,236,321.0,3.35,7,129350,2017,Government,8874
58,236,331.0,3.79,9,74206,2023,Government,8875
58,236,305.0,3.33,4,124991,2017,Government,8876
58,236,285.0,2.7,6,132645,2015,Government,8877
58,236,283.0,3.82,9,48527,2019,Non-profit,8878
58,236,272.0,3.62,3,110924,2017,Healthcare,8879
58,236,324.0,3.8,0,34948,2018,Non-profit,8880
58,236,340.0,4.0,1,30636,2020,Non-profit,8881
58,236,283.0,3.1,1,127847,2015,Government,8882
58,236,338.0,2.94,5,87592,2023,Education,8883
58,236,156.0,4.34,3,90207,2016,Finance,8884
58,237,298.0,2.78,6,34599,2022,Education,8885
58,237,272.0,2.64,5,126203,2021,Technology,8886
58,237,281.0,,4,32871,2023,Government,8887
58,237,271.0,2.14,5,138281,2015,Technology,8888
58,237,340.0,4.0,6,107124,2018,Non-profit,8889
58,237,294.0,2.97,8,66834,2019,Education,8890
58,237,305.0,2.28,4,38582,2019,Non-profit,8891
58,237,333.0,3.8,10,73335,2023,Technology,8892
58,237,306.0,3.43,0,87920,2023,Non-profit,8893
58,237,263.0,3.21,8,85101,2018,Finance,8894
58,237,340.0,4.0,1,118279,2020,Education,8895
58,237,263.0,3.86,5,85913,2020,Healthcare,8896
58,237,104.0,4.45,8,59022,2021,Healthcare,8897
58,237,323.0,2.16,0,91310,2021,Education,8898
58,237,280.0,2.53,8,118156,2019,Education,8899
58,237,282.0,2.55,10,91307,2023,Non-profit,8900
58,237,322.0,3.79,0,70401,2015,Non-profit,8901
58,237,340.0,,10,78838,2018,Finance,8902
58,237,323.0,3.05,1,96097,2016,Non-profit,8903
58,237,,3.82,10,111406,2019,Finance,8904
58,237,308.0,2.31,3,110703,2018,Non-profit,8905
58,237,289.0,3.22,2,51789,2017,Technology,8906
58,237,276.0,3.59,9,75866,2015,Healthcare,8907
58,237,315.0,2.94,5,89523,2018,Education,8908
58,237,324.0,3.05,8,83706,2018,Education,8909
58,237,266.0,3.97,1,58563,2015,Education,8910
58,237,322.0,2.14,5,56302,2017,Healthcare,8911
58,237,288.0,3.43,9,124856,2018,Non-profit,8912
58,237,328.0,3.88,6,145749,2020,Healthcare,8913
58,237,308.0,3.4,7,120307,2016,Healthcare,8914
58,237,262.0,2.23,0,64029,2016,Education,8915
58,237,340.0,4.0,0,59042,2017,Government,8916
58,237,313.0,3.68,6,51572,2019,Healthcare,8917
58,237,301.0,3.29,4,133239,2017,Government,8918
58,237,,3.55,2,147376,2021,Education,8919
58,237,323.0,2.12,5,90751,2018,Government,8920
58,237,292.0,3.06,0,100107,2021,Government,8921
58,238,275.0,2.03,10,68716,2019,Healthcare,8922
58,238,293.0,2.97,2,64157,2018,Finance,8923
58,238,283.0,2.54,4,145833,2017,Technology,8924
58,238,297.0,3.92,10,100061,2022,Technology,8925
58,238,340.0,4.0,7,140418,2019,Education,8926
58,238,296.0,3.11,5,56939,2023,Non-profit,8927
58,238,283.0,2.08,6,115112,2020,Healthcare,8928
58,238,279.0,2.06,8,123495,2016,Non-profit,8929
58,238,273.0,3.6,2,138241,2023,Education,8930
58,238,271.0,2.68,4,63698,2015,Healthcare,8931
58,238,285.0,2.12,7,125695,2016,Government,8932
58,238,294.0,3.34,1,90445,2021,Education,8933
58,238,340.0,,0,77087,2018,Non-profit,8934
58,238,327.0,2.6,5,45371,2019,Non-profit,8935
58,238,322.0,2.58,10,93174,2017,Education,8936
58,238,263.0,3.98,7,98603,2023,Technology,8937
58,238,273.0,3.81,5,76931,2019,Healthcare,8938
58,238,312.0,2.33,10,131066,2019,Government,8939
58,238,340.0,4.0,7,110417,2020,Education,8940
58,238,338.0,2.87,1,134723,2020,Finance,8941
58,238,272.0,3.36,10,90963,2018,Education,8942
58,238,334.0,2.91,9,93646,2021,Government,8943
58,238,281.0,3.14,1,43364,2015,Education,8944
58,238,319.0,3.41,6,86094,2017,Healthcare,8945
58,238,327.0,2.81,5,49632,2018,Non-profit,8946
58,238,,2.97,10,101612,2016,Government,8947
58,238,268.0,,9,149306,2018,Government,8948
58,238,298.0,2.56,9,74596,2019,Non-profit,8949
58,238,267.0,2.47,1,119909,2019,Technology,8950
58,238,,2.65,2,57631,2019,Non-profit,8951
58,238,209.0,4.24,3,68543,2019,Education,8952
58,239,300.0,2.67,1,134024,2018,Technology,8953
58,239,,3.96,5,48253,2016,Finance,8954
58,239,,3.98,3,85539,2023,Non-profit,8955
58,239,326.0,2.8,10,93956,2022,Education,8956
58,239,267.0,,0,34496,2017,Technology,8957
58,239,277.0,3.42,5,104662,2016,Government,8958
58,239,301.0,2.24,10,32644,2019,Healthcare,8959
58,239,275.0,2.86,2,109859,2018,Government,8960
58,239,317.0,3.36,8,33943,2018,Education,8961
58,239,340.0,2.9,6,48631,2021,Technology,8962
58,239,,,1,124826,2016,Finance,8963
58,239,264.0,3.76,6,97966,2017,Government,8964
58,239,283.0,2.98,8,114648,2023,Technology,8965
58,239,337.0,3.07,7,51933,2021,Education,8966
58,239,335.0,,10,124832,2016,Finance,8967
58,239,276.0,2.23,8,33006,2019,Government,8968
58,239,288.0,2.68,5,122343,2021,Technology,8969
58,239,269.0,3.96,2,123119,2022,Healthcare,8970
58,239,339.0,,2,142860,2016,Finance,8971
58,239,312.0,,4,41773,2021,Healthcare,8972
58,239,280.0,2.62,10,110486,2020,Education,8973
58,239,263.0,,1,67486,2015,Education,8974
58,239,331.0,,3,139711,2016,Finance,8975
58,239,295.0,3.09,9,96259,2017,Non-profit,8976
58,239,280.0,3.78,3,35213,2018,Healthcare,8977
58,239,,3.12,4,146302,2020,Non-profit,8978
58,240,335.0,2.49,5,149015,2022,Non-profit,8979
58,240,,2.28,6,81937,2022,Education,8980
58,240,303.0,2.61,2,39937,2020,Finance,8981
58,240,310.0,2.5,6,137466,2015,Non-profit,8982
58,240,277.0,2.74,4,61059,2015,Finance,8983
58,240,284.0,3.61,3,55751,2022,Government,8984
58,240,283.0,2.67,6,122099,2017,Government,8985
58,240,278.0,,2,33172,2019,Healthcare,8986
58,240,294.0,3.73,4,71591,2019,Finance,8987
58,240,294.0,,0,119429,2015,Education,8988
58,240,,2.58,2,82010,2019,Healthcare,8989
58,240,286.0,2.88,4,99142,2020,Healthcare,8990
58,240,296.0,,0,127860,2015,Education,8991
58,240,305.0,3.34,5,95504,2018,Education,8992
58,240,292.0,,10,111350,2019,Non-profit,8993
58,240,263.0,3.38,9,132535,2023,Healthcare,8994
58,240,340.0,4.0,2,83040,2022,Non-profit,8995
58,240,329.0,2.69,4,138866,2015,Education,8996
58,240,,2.17,4,96755,2021,Technology,8997
58,240,279.0,2.34,7,66027,2016,Non-profit,8998
58,240,292.0,2.32,5,68245,2017,Healthcare,8999
58,240,297.0,3.43,8,109210,2017,Non-profit,9000
58,240,311.0,3.08,8,91126,2015,Government,9001
58,240,260.0,2.27,6,112321,2021,Finance,9002
58,240,340.0,3.75,7,34519,2016,Healthcare,9003
58,240,263.0,3.86,7,140371,2022,Healthcare,9004
58,240,268.0,3.59,7,93993,2021,Finance,9005
58,240,317.0,3.69,3,113664,2017,Education,9006
58,240,285.0,3.31,6,113888,2020,Government,9007
58,240,276.0,2.11,3,35540,2015,Healthcare,9008
58,240,,2.02,5,46967,2023,Government,9009
58,240,278.0,3.51,0,92561,2018,Technology,9010
58,240,289.0,3.9,8,107304,2019,Education,9011
58,240,339.0,,6,80444,2023,Non-profit,9012
58,240,275.0,2.22,5,86043,2021,Education,9013
58,240,288.0,3.6,7,128621,2022,Education,9014
58,240,320.0,2.07,10,78739,2023,Government,9015
58,240,313.0,2.24,7,95182,2015,Finance,9016
58,240,283.0,3.45,9,81550,2016,Finance,9017
59,241,340.0,4.0,1,113666,2018,Finance,9018
59,241,261.0,2.07,6,60338,2020,Non-profit,9019
59,241,265.0,3.69,7,144109,2017,Technology,9020
59,241,307.0,3.78,1,122200,2023,Government,9021
59,241,261.0,3.94,1,75388,2015,Finance,9022
59,241,333.0,2.1,9,107565,2017,Healthcare,9023
59,241,320.0,3.91,0,63889,2021,Finance,9024
59,241,267.0,,8,109841,2020,Finance,9025
59,241,307.0,,10,129261,2022,Government,9026
59,241,297.0,2.63,9,125708,2021,Government,9027
59,241,340.0,3.95,8,90940,2016,Technology,9028
59,241,308.0,,2,100861,2016,Healthcare,9029
59,241,335.0,3.51,6,103980,2019,Healthcare,9030
59,241,318.0,3.37,7,72925,2019,Education,9031
59,241,335.0,2.99,5,99133,2020,Technology,9032
59,241,,2.89,2,124440,2019,Education,9033
59,241,269.0,2.18,2,96561,2023,Government,9034
59,241,337.0,,3,99443,2015,Education,9035
59,241,297.0,2.26,10,50193,2023,Healthcare,9036
59,241,260.0,,9,127753,2018,Finance,9037
59,241,304.0,2.18,3,118396,2018,Healthcare,9038
59,241,318.0,3.33,10,146123,2016,Technology,9039
59,241,340.0,4.0,10,87858,2022,Technology,9040
59,241,322.0,3.04,10,45369,2016,Finance,9041
59,241,296.0,2.33,2,71087,2018,Finance,9042
59,241,291.0,,0,84418,2022,Finance,9043
59,241,267.0,3.56,4,144100,2019,Government,9044
59,241,276.0,3.13,7,86019,2023,Technology,9045
59,241,,,10,87014,2018,Healthcare,9046
59,242,309.0,2.91,3,43174,2018,Non-profit,9047
59,242,268.0,,2,141181,2016,Finance,9048
59,242,,2.42,2,99173,2017,Government,9049
59,242,270.0,3.11,5,141730,2019,Education,9050
59,242,307.0,,0,53691,2017,Government,9051
59,242,,2.75,3,106007,2015,Finance,9052
59,242,325.0,3.87,7,127006,2019,Education,9053
59,242,290.0,2.65,7,135828,2023,Technology,9054
59,242,317.0,,2,121297,2020,Government,9055
59,242,297.0,2.83,9,71583,2017,Government,9056
59,242,274.0,2.66,7,92235,2015,Non-profit,9057
59,242,297.0,3.67,1,67725,2017,Government,9058
59,242,,2.91,7,96879,2020,Government,9059
59,242,,3.82,3,38151,2018,Healthcare,9060
59,242,310.0,3.27,8,54916,2023,Healthcare,9061
59,242,332.0,2.47,6,53549,2021,Healthcare,9062
59,242,335.0,3.44,1,96933,2020,Healthcare,9063
59,242,,3.18,4,98051,2017,Government,9064
59,242,334.0,3.55,4,35185,2021,Government,9065
59,242,318.0,3.92,0,92136,2018,Finance,9066
59,242,340.0,4.0,5,128067,2020,Technology,9067
59,242,323.0,2.73,10,123377,2021,Education,9068
59,242,321.0,3.87,1,94919,2022,Technology,9069
59,242,316.0,2.47,9,122867,2015,Education,9070
59,242,272.0,2.99,3,91886,2021,Government,9071
59,242,291.0,3.44,4,103478,2021,Government,9072
59,242,,3.6,3,145873,2016,Non-profit,9073
59,242,299.0,3.47,1,65289,2016,Finance,9074
59,242,,2.57,4,71722,2019,Non-profit,9075
59,242,260.0,2.28,2,85458,2020,Education,9076
59,242,282.0,3.42,5,96619,2015,Non-profit,9077
59,242,297.0,3.48,6,115240,2016,Technology,9078
59,242,264.0,3.84,10,41846,2023,Technology,9079
59,242,311.0,2.35,3,103579,2017,Government,9080
59,242,281.0,3.43,7,111876,2020,Government,9081
59,242,262.0,2.31,10,61693,2016,Government,9082
59,242,292.0,2.32,7,31381,2022,Education,9083
59,242,290.0,3.24,0,37002,2022,Non-profit,9084
59,242,287.0,3.26,4,68413,2016,Healthcare,9085
59,242,304.0,2.27,6,115844,2015,Education,9086
59,242,325.0,2.48,2,98551,2022,Healthcare,9087
59,242,,2.79,1,105094,2019,Finance,9088
59,242,338.0,2.18,1,91875,2016,Technology,9089
59,242,322.0,,7,139657,2016,Non-profit,9090
59,242,264.0,3.35,9,115905,2017,Finance,9091
59,242,318.0,3.04,8,85203,2016,Finance,9092
59,242,276.0,2.69,8,32704,2022,Education,9093
59,242,289.0,2.54,3,32999,2023,Technology,9094
59,242,277.0,2.78,9,43353,2018,Government,9095
59,243,287.0,2.49,10,121218,2015,Non-profit,9096
59,243,335.0,3.16,6,32048,2016,Non-profit,9097
59,243,324.0,2.63,0,88444,2015,Finance,9098
