program_id,university_id,student_gre,student_toefl,student_gpa,student_work_experience,admission_result,admission_year,record_id
82,20,332.0,111.0,2.92,33.0,Rejected,2020,3055
82,20,304.0,69.0,3.69,17.0,Rejected,2021,3056
82,20,340.0,120.0,4.0,75.0,Admitted,2021,3057
82,20,279.0,93.0,3.49,21.0,Admitted,2018,3058
82,20,323.0,86.0,2.14,59.0,Admitted,2018,3059
82,20,333.0,62.0,2.81,0.0,Rejected,2023,3060
82,20,290.0,88.0,3.33,33.0,Rejected,2020,3061
82,20,,118.0,3.2,27.0,Admitted,2021,3062
82,20,298.0,71.0,3.37,43.0,Rejected,2018,3063
82,20,313.0,110.0,,17.0,Admitted,2018,3064
82,20,,82.0,,0.0,Rejected,2018,3065
82,20,316.0,101.0,2.78,48.0,Rejected,2021,3066
82,20,299.0,87.0,2.51,46.0,Rejected,2023,3067
82,20,331.0,62.0,2.41,,Rejected,2023,3068
82,20,275.0,,2.28,37.0,Admitted,2018,3069
82,20,298.0,68.0,2.44,23.0,Rejected,2018,3070
82,20,267.0,87.0,3.14,40.0,Admitted,2018,3071
82,20,289.0,80.0,2.42,12.0,Admitted,2020,3072
82,20,315.0,64.0,2.54,3.0,Admitted,2022,3073
82,20,,68.0,3.24,9.0,Admitted,2022,3074
82,20,,,2.8,,Admitted,2023,3075
82,20,325.0,83.0,,18.0,Rejected,2020,3076
82,20,327.0,76.0,3.9,,Admitted,2022,3077
83,20,340.0,120.0,4.0,90.0,Admitted,2023,3078
83,20,300.0,74.0,3.64,14.0,Admitted,2019,3079
83,20,281.0,86.0,2.88,53.0,Admitted,2022,3080
83,20,306.0,108.0,,20.0,Rejected,2018,3081
83,20,323.0,69.0,3.66,46.0,Admitted,2022,3082
83,20,340.0,96.0,3.64,38.0,Rejected,2019,3083
83,20,279.0,81.0,3.87,50.0,Admitted,2021,3084
83,20,289.0,94.0,2.32,58.0,Admitted,2020,3085
83,20,318.0,67.0,2.64,14.0,Rejected,2022,3086
83,20,,94.0,3.44,53.0,Rejected,2022,3087
83,20,,74.0,3.04,60.0,Admitted,2020,3088
83,20,281.0,93.0,2.3,14.0,Rejected,2019,3089
83,20,323.0,60.0,2.73,10.0,Admitted,2020,3090
83,20,340.0,120.0,4.0,114.0,Admitted,2019,3091
83,20,289.0,80.0,3.85,20.0,Rejected,2022,3092
83,20,322.0,69.0,,25.0,Admitted,2020,3093
83,20,280.0,77.0,2.86,38.0,Admitted,2018,3094
83,20,,139.0,4.85,-5.0,Admitted,2022,3095
83,20,319.0,76.0,3.36,5.0,Rejected,2019,3096
83,20,335.0,68.0,3.72,14.0,Rejected,2023,3097
83,20,292.0,71.0,3.82,6.0,Rejected,2022,3098
83,20,262.0,89.0,3.86,,Admitted,2018,3099
83,20,,,2.19,34.0,Admitted,2021,3100
83,20,,,3.78,21.0,Rejected,2018,3101
83,20,122.0,132.0,4.26,-4.0,Rejected,2022,3102
83,20,340.0,120.0,4.0,117.0,Admitted,2020,3103
83,20,331.0,108.0,3.59,55.0,Rejected,2018,3104
83,20,270.0,75.0,3.13,42.0,Admitted,2021,3105
83,20,286.0,118.0,2.11,29.0,Admitted,2023,3106
83,20,270.0,115.0,2.84,35.0,Admitted,2019,3107
83,20,273.0,68.0,2.85,54.0,Rejected,2019,3108
83,20,317.0,62.0,3.56,50.0,Rejected,2020,3109
83,20,340.0,120.0,2.53,31.0,Admitted,2023,3110
83,20,,64.0,,26.0,Rejected,2018,3111
83,20,269.0,91.0,3.6,46.0,Rejected,2022,3112
83,20,262.0,75.0,2.33,38.0,Rejected,2021,3113
83,20,,73.0,3.37,13.0,Rejected,2020,3114
83,20,298.0,68.0,2.05,,Rejected,2019,3115
83,20,326.0,79.0,,22.0,Admitted,2018,3116
83,20,291.0,89.0,3.37,11.0,Admitted,2021,3117
84,20,265.0,100.0,,23.0,Rejected,2020,3118
84,20,262.0,62.0,3.33,,Admitted,2022,3119
84,20,309.0,93.0,3.14,15.0,Admitted,2018,3120
84,20,329.0,,2.31,1.0,Rejected,2021,3121
84,20,335.0,115.0,2.6,37.0,Rejected,2022,3122
84,20,336.0,70.0,3.56,,Rejected,2018,3123
84,20,269.0,114.0,,,Admitted,2021,3124
84,20,317.0,77.0,,29.0,Admitted,2019,3125
84,20,,61.0,2.85,47.0,Rejected,2019,3126
84,20,340.0,120.0,4.0,118.0,Rejected,2023,3127
84,20,336.0,108.0,2.85,30.0,Rejected,2020,3128
84,20,323.0,78.0,2.22,,Rejected,2019,3129
84,20,261.0,117.0,2.32,33.0,Rejected,2021,3130
84,20,340.0,117.0,2.63,46.0,Admitted,2022,3131
84,20,281.0,87.0,2.07,55.0,Rejected,2023,3132
84,20,310.0,90.0,3.9,,Admitted,2021,3133
84,20,300.0,102.0,3.66,22.0,Rejected,2019,3134
84,20,308.0,89.0,3.32,15.0,Rejected,2018,3135
84,20,292.0,87.0,3.19,60.0,Rejected,2022,3136
84,20,299.0,68.0,3.45,47.0,Rejected,2020,3137
84,20,260.0,100.0,3.53,,Rejected,2022,3138
84,20,326.0,85.0,3.46,4.0,Admitted,2018,3139
84,20,295.0,88.0,2.37,59.0,Rejected,2022,3140
84,20,333.0,108.0,3.85,19.0,Rejected,2019,3141
84,20,336.0,89.0,,31.0,Rejected,2020,3142
84,20,270.0,106.0,3.41,17.0,Rejected,2019,3143
84,20,340.0,120.0,4.0,105.0,Rejected,2021,3144
84,20,336.0,102.0,3.15,51.0,Admitted,2022,3145
84,20,303.0,63.0,,19.0,Rejected,2019,3146
84,20,324.0,86.0,2.27,1.0,Rejected,2018,3147
84,20,293.0,114.0,2.44,27.0,Rejected,2023,3148
84,20,,111.0,3.96,56.0,Rejected,2020,3149
84,20,288.0,100.0,2.43,47.0,Rejected,2023,3150
84,20,322.0,81.0,3.34,52.0,Admitted,2020,3151
84,20,265.0,94.0,,14.0,Admitted,2023,3152
84,20,,114.0,3.63,18.0,Admitted,2023,3153
84,20,301.0,105.0,2.62,38.0,Admitted,2019,3154
84,20,323.0,,,36.0,Admitted,2023,3155
84,20,283.0,93.0,2.55,33.0,Admitted,2023,3156
84,20,300.0,60.0,2.09,17.0,Rejected,2019,3157
84,20,166.0,142.0,4.78,-12.0,Admitted,2022,3158
85,20,321.0,67.0,3.75,0.0,Admitted,2019,3159
85,20,277.0,76.0,2.99,30.0,Rejected,2023,3160
85,20,275.0,92.0,3.73,13.0,Rejected,2018,3161
85,20,278.0,67.0,3.31,47.0,Admitted,2018,3162
85,20,313.0,74.0,2.27,48.0,Admitted,2020,3163
85,20,310.0,69.0,2.44,32.0,Admitted,2023,3164
85,20,269.0,75.0,2.88,39.0,Admitted,2018,3165
85,20,310.0,91.0,2.46,60.0,Rejected,2020,3166
85,20,311.0,113.0,3.98,25.0,Rejected,2021,3167
85,20,,64.0,2.44,17.0,Admitted,2018,3168
85,20,268.0,99.0,2.42,56.0,Rejected,2018,3169
85,20,337.0,100.0,3.93,58.0,Rejected,2022,3170
85,20,289.0,64.0,2.17,37.0,Rejected,2023,3171
85,20,297.0,98.0,3.83,12.0,Admitted,2020,3172
85,20,290.0,96.0,3.25,40.0,Admitted,2020,3173
85,20,336.0,,,16.0,Admitted,2022,3174
85,20,301.0,63.0,,6.0,Rejected,2022,3175
85,20,338.0,67.0,2.05,47.0,Admitted,2019,3176
85,20,302.0,71.0,3.3,2.0,Admitted,2020,3177
85,20,297.0,96.0,2.22,1.0,Rejected,2022,3178
85,20,292.0,115.0,3.6,17.0,Rejected,2023,3179
85,20,271.0,118.0,3.13,13.0,Rejected,2022,3180
85,20,318.0,,3.48,,Admitted,2021,3181
85,20,303.0,71.0,2.71,30.0,Admitted,2023,3182
85,20,326.0,116.0,,48.0,Admitted,2021,3183
85,20,340.0,,4.0,81.0,Admitted,2018,3184
85,20,285.0,113.0,2.96,46.0,Admitted,2019,3185
85,20,297.0,89.0,2.96,27.0,Admitted,2023,3186
85,20,298.0,73.0,3.35,23.0,Rejected,2022,3187
85,20,321.0,87.0,3.34,53.0,Admitted,2018,3188
85,20,290.0,,2.13,29.0,Rejected,2020,3189
85,20,284.0,68.0,2.07,1.0,Admitted,2022,3190
85,20,276.0,80.0,2.02,42.0,Admitted,2019,3191
85,20,321.0,107.0,3.37,58.0,Rejected,2019,3192
85,20,317.0,61.0,3.06,17.0,Rejected,2021,3193
85,20,279.0,118.0,2.9,45.0,Rejected,2019,3194
85,20,321.0,113.0,2.72,60.0,Admitted,2019,3195
85,20,339.0,97.0,,16.0,Admitted,2023,3196
85,20,330.0,118.0,3.68,7.0,Rejected,2023,3197
85,20,255.0,133.0,4.9,-8.0,Admitted,2023,3198
85,20,300.0,85.0,2.44,50.0,Rejected,2019,3199
85,20,,74.0,2.5,27.0,Admitted,2019,3200
85,20,327.0,60.0,2.66,33.0,Admitted,2018,3201
85,20,,104.0,,24.0,Rejected,2019,3202
86,20,302.0,66.0,2.83,41.0,Rejected,2021,3203
86,20,306.0,112.0,3.78,14.0,Rejected,2018,3204
86,20,288.0,79.0,2.78,,Rejected,2021,3205
86,20,319.0,103.0,,19.0,Rejected,2019,3206
86,20,325.0,117.0,3.22,32.0,Admitted,2022,3207
86,20,301.0,73.0,3.55,58.0,Rejected,2020,3208
86,20,281.0,83.0,3.75,33.0,Admitted,2021,3209
86,20,278.0,117.0,3.09,45.0,Admitted,2019,3210
86,20,330.0,93.0,3.29,7.0,Admitted,2021,3211
86,20,285.0,96.0,3.08,21.0,Admitted,2020,3212
86,20,318.0,107.0,3.66,43.0,Rejected,2022,3213
86,20,273.0,88.0,2.98,40.0,Admitted,2018,3214
86,20,309.0,85.0,2.74,21.0,Admitted,2019,3215
86,20,279.0,120.0,2.82,43.0,Admitted,2021,3216
86,20,340.0,120.0,4.0,87.0,Rejected,2022,3217
86,20,263.0,85.0,,36.0,Admitted,2021,3218
86,20,324.0,68.0,3.14,55.0,Rejected,2019,3219
86,20,297.0,62.0,3.05,45.0,Rejected,2020,3220
86,20,307.0,65.0,3.46,12.0,Admitted,2023,3221
86,20,272.0,,3.44,56.0,Admitted,2021,3222
86,20,285.0,,,,Admitted,2021,3223
86,20,325.0,101.0,2.87,45.0,Rejected,2022,3224
86,20,267.0,115.0,,54.0,Rejected,2020,3225
86,20,270.0,,2.69,15.0,Rejected,2020,3226
86,20,,63.0,3.31,3.0,Rejected,2020,3227
86,20,284.0,74.0,2.91,14.0,Admitted,2018,3228
86,20,312.0,96.0,,,Admitted,2023,3229
86,20,267.0,110.0,3.9,7.0,Rejected,2018,3230
86,20,157.0,,4.98,-6.0,Admitted,2021,3231
86,20,315.0,60.0,2.93,18.0,Admitted,2022,3232
86,20,220.0,131.0,4.23,-9.0,Admitted,2018,3233
86,20,285.0,75.0,3.04,27.0,Admitted,2022,3234
86,20,265.0,74.0,,,Admitted,2022,3235
86,20,331.0,88.0,2.42,30.0,Admitted,2019,3236
86,20,,60.0,3.86,37.0,Admitted,2022,3237
86,20,285.0,,,,Rejected,2020,3238
87,21,306.0,89.0,2.88,4.0,Rejected,2023,3239
87,21,,107.0,2.76,39.0,Rejected,2023,3240
87,21,260.0,95.0,2.96,58.0,Admitted,2018,3241
87,21,330.0,92.0,3.47,,Rejected,2020,3242
87,21,313.0,,,25.0,Admitted,2021,3243
87,21,293.0,69.0,2.39,41.0,Rejected,2018,3244
87,21,269.0,97.0,2.48,51.0,Rejected,2023,3245
87,21,289.0,87.0,,58.0,Rejected,2020,3246
87,21,299.0,111.0,3.34,23.0,Admitted,2018,3247
87,21,311.0,79.0,2.51,18.0,Rejected,2021,3248
87,21,172.0,134.0,4.57,-6.0,Rejected,2018,3249
87,21,267.0,113.0,2.1,9.0,Rejected,2020,3250
87,21,273.0,113.0,3.31,25.0,Rejected,2019,3251
87,21,314.0,107.0,2.93,57.0,Rejected,2019,3252
87,21,292.0,67.0,2.46,38.0,Rejected,2018,3253
87,21,340.0,120.0,4.0,,Admitted,2020,3254
87,21,315.0,63.0,2.9,27.0,Rejected,2022,3255
87,21,324.0,103.0,2.43,24.0,Admitted,2022,3256
87,21,272.0,113.0,3.42,48.0,Rejected,2020,3257
87,21,267.0,101.0,2.24,26.0,Admitted,2018,3258
87,21,336.0,89.0,2.49,21.0,Rejected,2018,3259
87,21,,129.0,4.1,-6.0,Rejected,2020,3260
87,21,280.0,95.0,,45.0,Rejected,2021,3261
87,21,332.0,120.0,3.37,13.0,Rejected,2021,3262
87,21,272.0,71.0,,14.0,Admitted,2021,3263
87,21,268.0,70.0,2.42,54.0,Rejected,2020,3264
87,21,,96.0,2.64,59.0,Admitted,2020,3265
87,21,281.0,73.0,2.81,,Rejected,2022,3266
87,21,,111.0,3.23,35.0,Rejected,2019,3267
87,21,318.0,105.0,2.35,35.0,Admitted,2021,3268
87,21,263.0,107.0,3.4,25.0,Rejected,2018,3269
87,21,,107.0,2.13,37.0,Rejected,2018,3270
87,21,305.0,104.0,,0.0,Rejected,2022,3271
87,21,315.0,112.0,3.08,18.0,Rejected,2023,3272
87,21,304.0,102.0,3.31,50.0,Rejected,2021,3273
88,21,310.0,84.0,3.97,39.0,Admitted,2018,3274
88,21,336.0,99.0,2.51,17.0,Admitted,2018,3275
88,21,250.0,137.0,4.54,-5.0,Rejected,2021,3276
88,21,339.0,66.0,3.98,14.0,Admitted,2023,3277
88,21,283.0,80.0,3.29,2.0,Rejected,2021,3278
88,21,310.0,,3.28,,Rejected,2020,3279
88,21,313.0,,3.39,50.0,Rejected,2019,3280
88,21,323.0,75.0,3.09,4.0,Admitted,2023,3281
88,21,305.0,103.0,3.53,43.0,Admitted,2019,3282
88,21,299.0,74.0,2.84,55.0,Rejected,2020,3283
88,21,315.0,66.0,3.61,49.0,Rejected,2021,3284
88,21,319.0,101.0,2.62,23.0,Admitted,2019,3285
88,21,263.0,112.0,2.42,20.0,Admitted,2023,3286
88,21,327.0,106.0,3.56,,Admitted,2018,3287
88,21,303.0,89.0,2.61,38.0,Admitted,2018,3288
88,21,317.0,61.0,3.04,37.0,Rejected,2022,3289
88,21,276.0,62.0,,1.0,Admitted,2022,3290
88,21,,70.0,3.64,4.0,Rejected,2019,3291
88,21,262.0,60.0,3.34,6.0,Rejected,2023,3292
88,21,299.0,81.0,2.21,,Rejected,2022,3293
88,21,324.0,79.0,3.7,2.0,Admitted,2019,3294
88,21,,72.0,3.31,29.0,Admitted,2020,3295
88,21,266.0,68.0,3.66,10.0,Rejected,2020,3296
88,21,319.0,95.0,3.34,29.0,Rejected,2020,3297
88,21,324.0,108.0,2.98,57.0,Rejected,2019,3298
88,21,294.0,,2.11,15.0,Admitted,2019,3299
88,21,336.0,,,51.0,Admitted,2020,3300
88,21,289.0,61.0,2.08,23.0,Rejected,2018,3301
88,21,332.0,83.0,2.04,38.0,Admitted,2020,3302
89,21,299.0,98.0,3.22,25.0,Admitted,2020,3303
89,21,277.0,64.0,3.51,22.0,Rejected,2023,3304
89,21,289.0,80.0,3.66,6.0,Rejected,2023,3305
89,21,334.0,104.0,2.03,,Rejected,2022,3306
89,21,307.0,85.0,,5.0,Admitted,2019,3307
89,21,279.0,67.0,3.95,33.0,Rejected,2019,3308
89,21,316.0,70.0,3.04,3.0,Admitted,2020,3309
89,21,332.0,60.0,3.98,17.0,Admitted,2019,3310
89,21,284.0,,3.39,57.0,Rejected,2021,3311
89,21,328.0,78.0,2.88,39.0,Admitted,2019,3312
89,21,323.0,93.0,3.49,46.0,Rejected,2022,3313
89,21,283.0,116.0,,15.0,Admitted,2019,3314
89,21,286.0,92.0,2.25,15.0,Admitted,2022,3315
89,21,297.0,71.0,2.63,22.0,Rejected,2018,3316
89,21,316.0,74.0,2.35,17.0,Admitted,2023,3317
89,21,272.0,78.0,3.27,25.0,Rejected,2022,3318
89,21,292.0,65.0,3.66,3.0,Rejected,2021,3319
89,21,280.0,80.0,3.66,16.0,Admitted,2019,3320
89,21,340.0,120.0,4.0,79.0,Rejected,2018,3321
89,21,313.0,95.0,3.76,,Rejected,2020,3322
89,21,107.0,126.0,4.73,,Admitted,2018,3323
89,21,330.0,73.0,3.31,13.0,Admitted,2021,3324
89,21,340.0,120.0,,92.0,Admitted,2018,3325
89,21,325.0,88.0,2.45,0.0,Admitted,2022,3326
89,21,332.0,115.0,2.71,49.0,Admitted,2019,3327
89,21,339.0,118.0,,23.0,Admitted,2023,3328
89,21,324.0,93.0,2.84,10.0,Rejected,2020,3329
89,21,285.0,85.0,3.38,51.0,Admitted,2020,3330
89,21,337.0,63.0,3.88,0.0,Rejected,2023,3331
89,21,189.0,125.0,4.96,,Rejected,2018,3332
89,21,331.0,99.0,2.54,50.0,Rejected,2019,3333
89,21,,105.0,2.14,39.0,Admitted,2020,3334
89,21,276.0,119.0,2.32,60.0,Rejected,2022,3335
89,21,112.0,147.0,4.22,-11.0,Rejected,2023,3336
89,21,290.0,102.0,3.08,2.0,Admitted,2022,3337
89,21,284.0,109.0,3.56,45.0,Admitted,2022,3338
89,21,317.0,,2.38,,Rejected,2019,3339
89,21,298.0,97.0,2.27,18.0,Admitted,2021,3340
89,21,329.0,99.0,3.65,,Rejected,2019,3341
89,21,322.0,,3.15,11.0,Rejected,2023,3342
89,21,,71.0,2.51,36.0,Rejected,2020,3343
90,21,297.0,69.0,2.88,,Rejected,2019,3344
90,21,307.0,83.0,3.84,33.0,Rejected,2021,3345
90,21,310.0,95.0,3.91,23.0,Rejected,2020,3346
90,21,338.0,84.0,2.01,41.0,Admitted,2021,3347
90,21,340.0,120.0,4.0,108.0,Rejected,2019,3348
90,21,332.0,103.0,2.27,47.0,Rejected,2023,3349
90,21,316.0,,2.79,30.0,Rejected,2018,3350
90,21,265.0,64.0,3.68,3.0,Rejected,2021,3351
90,21,261.0,111.0,2.23,23.0,Rejected,2020,3352
90,21,263.0,,2.98,32.0,Admitted,2018,3353
90,21,328.0,77.0,3.05,35.0,Rejected,2021,3354
90,21,298.0,84.0,,27.0,Admitted,2020,3355
90,21,298.0,,2.68,37.0,Rejected,2023,3356
90,21,293.0,110.0,3.24,39.0,Admitted,2019,3357
90,21,304.0,,,59.0,Admitted,2019,3358
90,21,278.0,79.0,2.32,56.0,Rejected,2021,3359
90,21,260.0,64.0,3.71,31.0,Rejected,2021,3360
90,21,,,3.81,5.0,Rejected,2023,3361
90,21,,120.0,4.0,107.0,Admitted,2019,3362
90,21,287.0,75.0,2.23,3.0,Rejected,2021,3363
90,21,315.0,84.0,3.46,,Rejected,2022,3364
90,21,340.0,120.0,4.0,109.0,Rejected,2020,3365
90,21,333.0,117.0,3.42,23.0,Admitted,2021,3366
90,21,298.0,109.0,,4.0,Rejected,2023,3367
90,21,312.0,109.0,3.09,22.0,Admitted,2018,3368
90,21,276.0,103.0,2.45,,Admitted,2023,3369
90,21,319.0,84.0,2.26,23.0,Rejected,2023,3370
90,21,,77.0,2.01,39.0,Admitted,2022,3371
90,21,306.0,105.0,2.05,4.0,Rejected,2023,3372
90,21,269.0,63.0,3.55,23.0,Admitted,2018,3373
90,21,266.0,102.0,2.27,46.0,Admitted,2021,3374
90,21,259.0,139.0,4.36,-8.0,Admitted,2019,3375
90,21,274.0,78.0,2.28,18.0,Admitted,2019,3376
90,21,,91.0,3.12,38.0,Rejected,2020,3377
90,21,325.0,78.0,,28.0,Admitted,2018,3378
90,21,284.0,81.0,2.6,30.0,Rejected,2022,3379
90,21,265.0,,2.66,19.0,Admitted,2022,3380
90,21,265.0,68.0,2.22,43.0,Rejected,2021,3381
90,21,319.0,68.0,3.86,,Rejected,2022,3382
90,21,328.0,91.0,2.75,,Rejected,2022,3383
91,21,269.0,92.0,2.21,24.0,Rejected,2021,3384
91,21,312.0,63.0,2.65,8.0,Admitted,2023,3385
91,21,279.0,110.0,2.41,22.0,Admitted,2023,3386
91,21,323.0,79.0,2.11,,Admitted,2023,3387
91,21,331.0,80.0,3.82,13.0,Rejected,2020,3388
91,21,272.0,68.0,3.79,40.0,Admitted,2023,3389
91,21,280.0,116.0,2.47,58.0,Admitted,2019,3390
91,21,,,4.0,97.0,Rejected,2021,3391
91,21,308.0,97.0,3.48,10.0,Rejected,2019,3392
91,21,292.0,89.0,2.65,21.0,Rejected,2020,3393
91,21,318.0,112.0,2.7,60.0,Rejected,2018,3394
91,21,300.0,101.0,3.24,35.0,Admitted,2018,3395
91,21,305.0,63.0,3.37,47.0,Admitted,2020,3396
91,21,296.0,89.0,2.35,55.0,Rejected,2020,3397
91,21,,91.0,3.43,25.0,Admitted,2020,3398
91,21,299.0,64.0,2.05,38.0,Admitted,2018,3399
91,21,316.0,91.0,3.1,,Rejected,2020,3400
91,21,264.0,91.0,3.3,56.0,Admitted,2023,3401
91,21,301.0,85.0,,17.0,Rejected,2019,3402
91,21,,103.0,,12.0,Rejected,2019,3403
91,21,314.0,85.0,,18.0,Rejected,2019,3404
91,21,270.0,102.0,3.52,2.0,Rejected,2023,3405
91,21,335.0,,3.12,17.0,Rejected,2018,3406
91,21,329.0,113.0,3.48,31.0,Rejected,2022,3407
91,21,332.0,,3.39,14.0,Admitted,2023,3408
91,21,305.0,120.0,2.09,52.0,Admitted,2023,3409
91,21,325.0,79.0,2.15,46.0,Admitted,2021,3410
91,21,340.0,120.0,4.0,106.0,Admitted,2020,3411
91,21,330.0,111.0,3.62,18.0,Admitted,2020,3412
91,21,332.0,89.0,2.94,,Rejected,2019,3413
91,21,260.0,97.0,2.41,,Admitted,2023,3414
91,21,200.0,,4.63,,Rejected,2019,3415
91,21,280.0,111.0,2.55,15.0,Rejected,2018,3416
91,21,311.0,62.0,3.31,0.0,Rejected,2019,3417
91,21,330.0,,3.73,57.0,Rejected,2020,3418
91,21,285.0,100.0,3.78,57.0,Rejected,2018,3419
91,21,287.0,,3.58,39.0,Admitted,2022,3420
91,21,317.0,118.0,,41.0,Admitted,2018,3421
92,22,314.0,101.0,2.76,19.0,Admitted,2018,3422
92,22,294.0,85.0,3.26,9.0,Rejected,2022,3423
92,22,296.0,88.0,3.3,1.0,Admitted,2021,3424
92,22,310.0,85.0,2.74,0.0,Admitted,2020,3425
92,22,280.0,115.0,3.75,50.0,Rejected,2023,3426
92,22,265.0,106.0,3.97,29.0,Rejected,2020,3427
92,22,,,3.72,59.0,Rejected,2023,3428
92,22,294.0,108.0,2.16,,Rejected,2018,3429
92,22,340.0,120.0,4.0,,Rejected,2023,3430
92,22,333.0,80.0,3.96,42.0,Admitted,2018,3431
92,22,334.0,108.0,2.63,8.0,Rejected,2020,3432
92,22,312.0,80.0,3.59,19.0,Rejected,2022,3433
92,22,295.0,80.0,2.96,8.0,Admitted,2020,3434
92,22,303.0,104.0,2.21,51.0,Admitted,2021,3435
92,22,288.0,60.0,3.36,,Admitted,2022,3436
92,22,301.0,117.0,2.58,34.0,Rejected,2019,3437
92,22,,106.0,2.58,,Rejected,2021,3438
92,22,295.0,68.0,2.45,,Admitted,2023,3439
92,22,317.0,90.0,3.56,37.0,Admitted,2023,3440
92,22,331.0,74.0,2.49,4.0,Admitted,2018,3441
92,22,276.0,91.0,3.64,9.0,Rejected,2018,3442
92,22,,88.0,2.23,8.0,Rejected,2019,3443
92,22,316.0,,3.82,28.0,Rejected,2021,3444
92,22,336.0,,2.29,26.0,Rejected,2021,3445
92,22,330.0,99.0,2.34,17.0,Rejected,2022,3446
92,22,340.0,120.0,4.0,110.0,Admitted,2021,3447
92,22,340.0,120.0,4.0,78.0,Rejected,2019,3448
92,22,262.0,82.0,3.7,35.0,Rejected,2022,3449
92,22,313.0,112.0,3.85,17.0,Admitted,2021,3450
92,22,340.0,120.0,4.0,117.0,Admitted,2020,3451
92,22,261.0,117.0,3.25,25.0,Admitted,2021,3452
92,22,270.0,74.0,2.48,,Rejected,2023,3453
92,22,294.0,110.0,3.25,26.0,Rejected,2019,3454
92,22,334.0,115.0,2.55,33.0,Admitted,2021,3455
92,22,263.0,,2.28,17.0,Admitted,2021,3456
92,22,281.0,119.0,2.1,39.0,Admitted,2019,3457
92,22,,62.0,2.82,58.0,Admitted,2021,3458
92,22,282.0,91.0,3.17,2.0,Rejected,2019,3459
92,22,331.0,80.0,3.0,3.0,Rejected,2018,3460
92,22,333.0,91.0,2.61,6.0,Admitted,2022,3461
92,22,303.0,,2.28,12.0,Admitted,2020,3462
92,22,303.0,99.0,3.39,41.0,Admitted,2020,3463
92,22,298.0,,3.15,15.0,Admitted,2021,3464
92,22,299.0,70.0,2.74,29.0,Rejected,2018,3465
92,22,298.0,72.0,3.58,56.0,Rejected,2019,3466
92,22,311.0,91.0,2.71,34.0,Admitted,2021,3467
92,22,285.0,63.0,2.8,28.0,Rejected,2023,3468
92,22,280.0,96.0,3.6,1.0,Admitted,2019,3469
93,22,196.0,145.0,4.13,-6.0,Admitted,2019,3470
93,22,332.0,70.0,,47.0,Admitted,2021,3471
93,22,,,2.79,12.0,Admitted,2023,3472
93,22,317.0,119.0,2.33,50.0,Admitted,2021,3473
93,22,292.0,62.0,3.08,32.0,Admitted,2018,3474
93,22,336.0,114.0,,53.0,Rejected,2022,3475
93,22,322.0,113.0,2.91,7.0,Admitted,2021,3476
93,22,,137.0,4.81,-6.0,Rejected,2023,3477
93,22,330.0,84.0,,38.0,Admitted,2019,3478
93,22,322.0,,2.32,20.0,Admitted,2020,3479
93,22,297.0,89.0,2.31,23.0,Admitted,2022,3480
93,22,331.0,,3.84,12.0,Rejected,2021,3481
93,22,324.0,118.0,2.77,23.0,Rejected,2019,3482
93,22,,,2.49,31.0,Rejected,2023,3483
93,22,271.0,92.0,2.69,10.0,Rejected,2019,3484
93,22,320.0,114.0,2.85,2.0,Rejected,2020,3485
93,22,306.0,115.0,,8.0,Rejected,2020,3486
93,22,254.0,145.0,4.74,-1.0,Admitted,2019,3487
93,22,287.0,72.0,3.56,40.0,Rejected,2021,3488
93,22,283.0,77.0,2.17,22.0,Rejected,2021,3489
93,22,332.0,80.0,2.85,3.0,Rejected,2018,3490
93,22,283.0,65.0,3.73,31.0,Admitted,2019,3491
93,22,240.0,134.0,4.14,-3.0,Rejected,2018,3492
93,22,330.0,64.0,2.54,,Admitted,2023,3493
93,22,334.0,,3.99,17.0,Admitted,2022,3494
93,22,337.0,109.0,,,Rejected,2020,3495
93,22,299.0,65.0,3.88,34.0,Admitted,2023,3496
93,22,,60.0,3.79,55.0,Admitted,2022,3497
93,22,299.0,91.0,3.3,,Admitted,2022,3498
93,22,301.0,98.0,2.9,39.0,Rejected,2020,3499
93,22,246.0,124.0,,-11.0,Admitted,2022,3500
93,22,317.0,90.0,2.29,60.0,Rejected,2020,3501
93,22,274.0,,3.96,50.0,Rejected,2023,3502
93,22,,,3.57,38.0,Rejected,2019,3503
93,22,269.0,85.0,2.7,18.0,Rejected,2019,3504
93,22,,,4.0,93.0,Admitted,2018,3505
93,22,288.0,107.0,3.27,45.0,Admitted,2023,3506
93,22,263.0,,,31.0,Admitted,2018,3507
93,22,337.0,61.0,,49.0,Rejected,2019,3508
93,22,272.0,96.0,2.37,1.0,Rejected,2021,3509
94,22,,,4.0,117.0,Admitted,2020,3510
94,22,314.0,113.0,3.76,,Admitted,2019,3511
94,22,277.0,,3.61,,Rejected,2018,3512
94,22,268.0,72.0,3.03,41.0,Rejected,2018,3513
94,22,297.0,78.0,3.15,59.0,Admitted,2018,3514
94,22,337.0,,2.83,54.0,Rejected,2022,3515
94,22,264.0,75.0,3.53,15.0,Rejected,2023,3516
94,22,340.0,120.0,4.0,,Rejected,2023,3517
94,22,264.0,67.0,2.95,49.0,Rejected,2022,3518
94,22,327.0,114.0,3.67,4.0,Admitted,2023,3519
94,22,278.0,80.0,3.0,12.0,Admitted,2019,3520
94,22,273.0,119.0,3.77,,Admitted,2020,3521
94,22,,115.0,2.67,31.0,Rejected,2023,3522
94,22,335.0,116.0,3.67,52.0,Admitted,2020,3523
